id,node_id,temp,humidity,ax,ay,az,x,y,z,co_ppm,ch4_ppm,hazardous_ppm,rfid,status,timestamp
12593,Miner-01,32.37,44.00,0.00,0.18,6.14,0.00,0.00,0.00,0.00,0.03,0.75,None,SAFE,2026-02-14T05:26:50Z
12594,Miner-01,32.37,44.00,0.00,0.19,5.43,0.00,0.00,0.00,0.00,0.03,0.72,None,SAFE,2026-02-14T05:26:51Z
12595,Miner-01,32.38,44.00,0.96,0.29,6.38,0.00,0.00,0.00,0.00,0.02,0.72,None,SAFE,2026-02-14T05:26:53Z
12596,Miner-01,32.37,44.00,0.63,0.00,7.00,0.00,0.00,0.00,0.00,0.02,0.73,None,SAFE,2026-02-14T05:26:54Z
12597,Miner-01,32.37,44.00,0.15,0.30,6.17,0.00,0.00,0.00,0.00,0.02,0.77,None,SAFE,2026-02-14T05:26:55Z
12598,Miner-01,32.37,44.00,0.63,0.45,7.29,0.00,0.00,0.00,0.00,0.02,0.73,None,SAFE,2026-02-14T05:26:56Z
12599,Miner-01,32.37,44.00,0.19,0.64,7.11,0.00,0.00,0.00,0.00,0.02,0.76,None,SAFE,2026-02-14T05:26:57Z
12600,Miner-01,32.37,44.00,0.00,0.00,7.52,0.00,0.00,0.00,0.00,0.02,0.72,None,SAFE,2026-02-14T05:26:59Z
12601,Miner-01,32.36,44.00,0.54,0.39,6.32,0.00,0.00,0.00,0.00,0.02,0.79,None,SAFE,2026-02-14T05:27:00Z
12602,Miner-01,32.36,44.00,0.00,0.00,7.06,0.00,0.00,0.00,0.00,0.02,0.80,None,SAFE,2026-02-14T05:27:01Z
12603,Miner-01,32.36,44.00,0.34,1.02,5.80,0.00,0.00,0.00,0.00,0.02,0.79,None,SAFE,2026-02-14T05:27:02Z
12604,Miner-01,32.35,44.00,1.14,1.20,7.52,0.00,0.00,0.00,0.00,0.02,0.85,None,SAFE,2026-02-14T05:27:03Z
12605,Miner-01,32.34,44.00,0.65,0.86,6.99,0.00,0.00,0.00,0.00,0.01,0.81,None,SAFE,2026-02-14T05:27:05Z
12606,Miner-01,32.35,44.00,0.17,0.26,7.39,0.00,0.00,0.00,0.00,0.01,0.82,None,SAFE,2026-02-14T05:27:06Z
12607,Miner-01,32.35,44.00,0.00,0.00,7.02,0.00,0.00,0.00,0.00,0.01,0.84,None,SAFE,2026-02-14T05:27:07Z
12608,Miner-01,32.35,44.00,0.39,0.19,6.75,0.00,0.00,0.00,0.00,0.01,0.87,None,SAFE,2026-02-14T05:27:08Z
12609,Miner-01,32.34,44.00,1.03,0.29,6.53,0.00,0.00,0.00,0.00,0.01,0.83,None,SAFE,2026-02-14T05:27:09Z
12610,Miner-01,32.34,44.00,0.65,0.33,6.74,0.00,0.00,0.00,0.00,0.01,0.87,None,SAFE,2026-02-14T05:27:11Z
12611,Miner-01,32.33,44.00,0.69,0.26,6.26,0.00,0.00,0.00,0.00,0.01,0.90,None,SAFE,2026-02-14T05:27:12Z
12612,Miner-01,32.33,44.00,0.00,0.23,5.45,0.00,0.00,0.00,0.00,0.01,0.94,None,SAFE,2026-02-14T05:27:13Z
12613,Miner-01,32.33,44.00,0.00,0.35,6.87,0.00,0.00,0.00,0.00,0.01,0.95,None,SAFE,2026-02-14T05:27:14Z
12614,Miner-01,32.33,44.00,0.22,0.00,6.20,0.00,0.00,0.00,0.00,0.01,0.90,None,SAFE,2026-02-14T05:27:15Z
12615,Miner-01,32.32,44.00,0.90,1.31,6.98,0.00,0.00,0.00,0.00,0.01,0.86,None,SAFE,2026-02-14T05:27:17Z
12616,Miner-01,32.32,44.00,0.00,1.04,6.56,0.00,0.00,0.00,0.00,0.01,0.82,None,SAFE,2026-02-14T05:27:18Z
12617,Miner-01,32.32,44.00,0.26,0.92,5.98,0.00,0.00,0.00,0.00,0.01,0.78,None,SAFE,2026-02-14T05:27:19Z
12618,Miner-01,32.32,44.00,0.44,1.10,6.24,0.00,0.00,0.00,0.00,0.01,0.74,None,SAFE,2026-02-14T05:27:20Z
12619,Miner-01,32.32,44.00,0.00,0.21,7.20,0.00,0.00,0.00,0.00,0.01,0.76,None,SAFE,2026-02-14T05:27:21Z
12620,Miner-01,32.31,44.00,0.84,0.21,4.92,0.00,0.00,0.00,0.00,0.01,0.75,None,SAFE,2026-02-14T05:27:23Z
12621,Miner-01,32.30,44.00,0.93,0.00,6.14,0.00,0.00,0.00,0.00,0.01,0.82,None,SAFE,2026-02-14T05:27:24Z
12622,Miner-01,32.29,44.00,0.00,1.12,6.55,0.00,0.00,0.00,0.00,0.01,0.81,None,SAFE,2026-02-14T05:27:25Z
12623,Miner-01,32.29,44.00,0.90,0.00,7.23,0.00,0.00,0.00,0.00,0.01,0.79,None,SAFE,2026-02-14T05:27:26Z
12624,Miner-01,32.28,44.00,0.38,0.88,6.58,0.00,0.00,0.00,0.00,0.01,0.75,None,SAFE,2026-02-14T05:27:27Z
12625,Miner-01,32.28,44.00,0.00,0.38,6.02,0.00,0.00,0.00,0.00,0.01,0.71,None,SAFE,2026-02-14T05:27:29Z
12626,Miner-01,32.28,44.00,0.93,0.39,6.40,0.00,0.00,0.00,0.00,0.01,0.68,None,SAFE,2026-02-14T05:27:30Z
12627,Miner-01,32.27,44.00,0.00,0.16,5.62,0.00,0.00,0.00,0.00,0.01,0.64,None,SAFE,2026-02-14T05:27:31Z
12628,Miner-01,32.27,44.00,0.82,0.60,6.83,0.00,0.00,0.00,0.00,0.01,0.61,None,SAFE,2026-02-14T05:27:32Z
12629,Miner-01,32.27,44.00,0.95,0.56,7.23,0.00,0.00,0.00,0.00,0.01,0.65,None,SAFE,2026-02-14T05:27:33Z
12630,Miner-01,32.26,44.00,0.49,0.00,7.26,0.00,0.00,0.00,0.00,0.01,0.67,None,SAFE,2026-02-14T05:27:35Z
12631,Miner-01,32.26,44.00,0.33,0.81,6.70,0.00,0.00,0.00,0.00,0.01,0.67,None,SAFE,2026-02-14T05:27:36Z
12632,Miner-01,32.26,44.00,0.21,0.41,6.45,0.00,0.00,0.00,0.00,0.01,0.72,None,SAFE,2026-02-14T05:27:37Z
12633,Miner-01,32.25,44.00,0.68,0.43,7.24,0.00,0.00,0.00,0.00,0.00,0.75,None,SAFE,2026-02-14T05:27:38Z
12634,Miner-01,32.25,44.00,1.08,0.29,6.70,0.00,0.00,0.00,0.00,0.00,0.71,None,SAFE,2026-02-14T05:27:40Z
12635,Miner-01,32.24,44.00,0.44,0.00,6.05,0.00,0.00,0.00,0.00,0.00,0.68,None,SAFE,2026-02-14T05:27:41Z
12636,Miner-01,32.24,44.00,0.00,0.00,6.13,0.00,0.00,0.00,0.00,0.00,0.64,None,SAFE,2026-02-14T05:27:42Z
12637,Miner-01,32.23,44.00,0.16,0.00,7.31,0.00,0.00,0.00,0.00,0.00,0.69,None,SAFE,2026-02-14T05:27:43Z
12638,Miner-01,32.23,44.00,1.02,1.09,7.79,0.00,0.00,0.00,0.00,0.00,0.73,None,SAFE,2026-02-14T05:27:44Z
12639,Miner-01,32.22,44.00,1.61,1.22,7.57,0.00,0.00,0.00,0.00,0.00,0.66,None,SAFE,2026-02-14T05:27:47Z
12640,Miner-01,32.22,44.00,1.20,0.98,8.51,0.00,0.00,0.00,0.00,0.00,0.62,None,SAFE,2026-02-14T05:27:48Z
12641,Miner-01,32.22,44.00,1.35,2.04,7.69,0.00,0.00,0.00,0.00,0.00,0.59,None,SAFE,2026-02-14T05:27:49Z
12642,Miner-01,32.22,44.00,2.06,2.12,7.52,0.00,0.00,0.00,0.00,0.00,0.56,None,SAFE,2026-02-14T05:27:50Z
12643,Miner-01,32.21,44.00,0.97,1.10,7.33,0.00,0.00,0.00,0.00,0.00,0.53,None,SAFE,2026-02-14T05:27:52Z
12644,Miner-01,32.21,44.00,1.19,1.73,7.65,0.00,0.00,0.00,0.00,0.00,0.52,None,SAFE,2026-02-14T05:27:53Z
12645,Miner-01,32.20,44.00,1.28,1.89,8.58,0.00,0.00,0.00,0.00,0.00,0.50,None,SAFE,2026-02-14T05:27:54Z
12646,Miner-01,32.20,44.00,1.27,1.70,7.86,0.00,0.00,0.00,0.00,0.00,0.47,None,SAFE,2026-02-14T05:27:55Z
12647,Miner-01,32.19,44.00,1.88,1.30,8.12,0.00,0.00,0.00,0.00,0.00,0.47,None,SAFE,2026-02-14T05:27:56Z
12648,Miner-01,32.19,44.00,1.60,1.53,7.48,0.00,0.00,0.00,0.00,0.00,0.44,None,SAFE,2026-02-14T05:27:58Z
12649,Miner-01,32.19,44.00,1.19,1.06,7.62,0.00,0.00,0.00,0.00,0.00,0.43,None,SAFE,2026-02-14T05:27:59Z
12650,Miner-01,32.19,44.00,2.34,1.78,8.73,0.00,0.00,0.00,0.00,0.00,0.44,None,SAFE,2026-02-14T05:28:00Z
12651,Miner-01,32.18,44.00,2.14,2.08,8.43,0.00,0.00,0.00,0.00,0.00,0.48,None,SAFE,2026-02-14T05:28:01Z
12652,Miner-01,32.18,44.00,2.03,1.02,7.58,0.00,0.00,0.00,0.00,0.00,0.49,None,SAFE,2026-02-14T05:28:02Z
12653,Miner-01,32.18,44.00,1.43,1.98,8.31,0.00,0.00,0.00,0.00,0.00,0.48,None,SAFE,2026-02-14T05:28:04Z
12654,Miner-01,32.18,44.00,1.24,1.77,8.27,0.00,0.00,0.00,0.00,0.00,0.45,None,SAFE,2026-02-14T05:28:05Z
12655,Miner-01,32.18,44.00,1.08,1.00,7.45,0.00,0.00,0.00,0.00,0.00,0.41,None,SAFE,2026-02-14T05:28:07Z
12656,Miner-01,32.18,44.00,1.29,1.08,8.41,0.00,0.00,0.00,0.00,0.00,0.42,None,SAFE,2026-02-14T05:28:08Z
12657,Miner-01,32.17,44.00,1.03,1.11,8.53,0.00,0.00,0.00,0.00,0.00,0.42,None,SAFE,2026-02-14T05:28:10Z
12658,Miner-01,32.17,44.00,1.95,1.23,7.55,0.00,0.00,0.00,0.00,0.00,0.40,None,SAFE,2026-02-14T05:28:11Z
12659,Miner-01,32.16,44.00,1.43,1.10,8.22,0.00,0.00,0.00,0.00,0.00,0.38,None,SAFE,2026-02-14T05:28:12Z
12660,Miner-01,32.15,44.00,1.96,1.43,7.68,0.00,0.00,0.00,0.00,0.00,0.36,None,SAFE,2026-02-14T05:28:13Z
12661,Miner-01,32.15,44.00,1.46,2.03,8.35,0.00,0.00,0.00,0.00,0.00,0.34,None,SAFE,2026-02-14T05:28:14Z
12662,Miner-01,32.15,44.00,1.61,1.25,8.62,0.00,0.00,0.00,0.00,0.00,0.32,None,SAFE,2026-02-14T05:28:16Z
12663,Miner-01,32.15,44.00,1.27,1.02,8.33,0.00,0.00,0.00,0.00,0.00,0.31,None,SAFE,2026-02-14T05:28:17Z
12664,Miner-01,32.15,44.00,1.41,1.10,7.84,0.00,0.00,0.00,0.00,0.00,0.29,None,SAFE,2026-02-14T05:28:18Z
12665,Miner-01,32.15,44.00,1.26,1.11,7.32,0.00,0.00,0.00,0.00,0.00,0.29,None,SAFE,2026-02-14T05:28:19Z
12666,Miner-01,32.15,44.00,1.45,1.86,8.29,0.00,0.00,0.00,0.00,0.00,0.28,None,SAFE,2026-02-14T05:28:20Z
12667,Miner-01,32.15,44.00,1.29,1.86,7.66,0.00,0.00,0.00,0.00,0.00,0.26,None,SAFE,2026-02-14T05:28:22Z
12668,Miner-01,32.14,44.00,1.01,1.93,7.90,0.00,0.00,0.00,0.00,0.00,0.25,None,SAFE,2026-02-14T05:28:23Z
12669,Miner-01,32.14,44.00,1.21,2.15,8.48,0.00,0.00,0.00,0.00,0.00,0.24,None,SAFE,2026-02-14T05:28:24Z
12670,Miner-01,32.14,44.00,2.12,1.18,8.31,0.00,0.00,0.00,0.00,0.00,0.23,None,SAFE,2026-02-14T05:28:25Z
12671,Miner-01,32.14,44.00,1.81,1.73,7.43,0.00,0.00,0.00,0.00,0.00,0.22,None,SAFE,2026-02-14T05:28:26Z
12672,Miner-01,32.14,44.00,1.29,0.88,7.35,0.00,0.00,0.00,0.00,0.00,0.21,None,SAFE,2026-02-14T05:28:28Z
12673,Miner-01,32.13,44.00,1.07,1.18,7.97,0.00,0.00,0.00,0.00,0.00,0.20,None,SAFE,2026-02-14T05:28:29Z
12674,Miner-01,32.13,44.00,2.39,1.07,7.27,0.00,0.00,0.00,0.00,0.00,0.19,None,SAFE,2026-02-14T05:28:30Z
12675,Miner-01,32.13,44.00,0.96,0.90,7.31,0.00,0.00,0.00,0.00,0.00,0.23,None,SAFE,2026-02-14T05:28:31Z
12676,Miner-01,32.13,44.00,1.18,2.04,7.77,0.00,0.00,0.00,0.00,0.00,0.22,None,SAFE,2026-02-14T05:28:32Z
12677,Miner-01,32.13,44.00,1.10,1.98,7.72,0.00,0.00,0.00,0.00,0.00,0.21,None,SAFE,2026-02-14T05:28:34Z
12678,Miner-01,32.13,44.00,1.03,1.12,8.01,0.00,0.00,0.00,0.00,0.00,0.20,None,SAFE,2026-02-14T05:28:35Z
12679,Miner-01,32.13,44.00,0.90,0.98,8.30,0.00,0.00,0.00,0.00,0.00,0.19,None,SAFE,2026-02-14T05:28:36Z
12680,Miner-01,32.12,44.00,1.22,1.13,7.58,0.00,0.00,0.00,0.00,0.00,0.19,None,SAFE,2026-02-14T05:28:37Z
12681,Miner-01,32.12,44.00,1.77,1.51,8.48,0.00,0.00,0.00,0.00,0.00,0.24,None,SAFE,2026-02-14T05:28:38Z
12682,Miner-01,32.12,44.00,2.10,1.73,7.77,0.00,0.00,0.00,0.00,0.00,0.26,None,SAFE,2026-02-14T05:28:40Z
12683,Miner-01,32.11,44.00,1.31,1.13,7.66,0.00,0.00,0.00,0.00,0.00,0.25,None,SAFE,2026-02-14T05:28:41Z
12684,Miner-01,32.11,44.00,0.97,0.93,8.45,0.00,0.00,0.00,0.00,0.00,0.23,None,SAFE,2026-02-14T05:28:42Z
12685,Miner-01,32.11,44.00,0.93,1.23,8.51,0.00,0.00,0.00,0.00,0.00,0.22,None,SAFE,2026-02-14T05:28:43Z
12686,Miner-01,32.11,44.00,1.88,1.38,7.57,0.00,0.00,0.00,0.00,0.00,0.21,None,SAFE,2026-02-14T05:28:44Z
12687,Miner-01,32.12,44.00,2.20,1.19,8.20,0.00,0.00,0.00,0.00,0.00,0.20,None,SAFE,2026-02-14T05:28:46Z
12688,Miner-01,32.12,44.00,1.32,1.28,7.67,0.00,0.00,0.00,0.00,0.00,0.22,None,SAFE,2026-02-14T05:28:47Z
12689,Miner-01,32.12,44.00,0.98,1.40,7.63,0.00,0.00,0.00,0.00,0.00,0.25,None,SAFE,2026-02-14T05:28:48Z
12690,Miner-01,32.12,44.00,1.91,2.24,7.38,0.00,0.00,0.00,0.00,0.00,0.24,None,SAFE,2026-02-14T05:28:49Z
12691,Miner-01,32.12,44.00,2.12,1.14,8.36,0.00,0.00,0.00,0.00,0.00,0.22,None,SAFE,2026-02-14T05:28:50Z
12692,Miner-01,32.11,44.00,1.26,2.17,7.84,0.00,0.00,0.00,0.00,0.00,0.21,None,SAFE,2026-02-14T05:28:52Z
12693,Miner-01,32.11,44.00,1.47,2.04,7.69,0.00,0.00,0.00,0.00,0.00,0.20,None,SAFE,2026-02-14T05:28:53Z
12694,Miner-01,32.11,44.00,1.35,2.05,7.68,0.00,0.00,0.00,0.00,0.00,0.19,None,SAFE,2026-02-14T05:28:54Z
12695,Miner-01,32.10,44.00,2.12,1.27,8.15,0.00,0.00,0.00,0.00,0.00,0.18,None,SAFE,2026-02-14T05:28:55Z
12696,Miner-01,32.10,44.00,1.06,0.96,7.36,0.00,0.00,0.00,0.00,0.00,0.17,None,SAFE,2026-02-14T05:28:56Z
12697,Miner-01,32.10,44.00,1.43,1.75,8.32,0.00,0.00,0.00,0.00,0.00,0.20,None,SAFE,2026-02-14T05:28:59Z
12698,Miner-01,32.10,44.00,2.10,1.90,7.49,0.00,0.00,0.00,0.00,0.00,0.19,None,SAFE,2026-02-14T05:29:00Z
12699,Miner-01,32.10,44.00,1.44,1.36,7.87,0.00,0.00,0.00,0.00,0.00,0.18,None,SAFE,2026-02-14T05:29:01Z
12700,Miner-01,32.10,44.00,1.16,0.95,8.48,0.00,0.00,0.00,0.00,0.00,0.18,None,SAFE,2026-02-14T05:29:02Z
12701,Miner-01,32.10,44.00,1.94,1.94,7.84,0.00,0.00,0.00,0.00,0.00,0.18,None,SAFE,2026-02-14T05:29:04Z
12702,Miner-01,32.10,44.00,1.28,1.09,7.53,0.00,0.00,0.00,0.00,0.00,0.17,None,SAFE,2026-02-14T05:29:05Z
12703,Miner-01,32.10,44.00,2.04,1.90,7.66,0.00,0.00,0.00,0.00,0.00,0.17,None,SAFE,2026-02-14T05:29:06Z
12704,Miner-01,32.09,44.00,1.93,1.90,7.70,0.00,0.00,0.00,0.00,0.00,0.17,None,SAFE,2026-02-14T05:29:07Z
12705,Miner-01,32.09,44.00,1.76,1.20,7.47,0.00,0.00,0.00,0.00,0.00,0.16,None,SAFE,2026-02-14T05:29:08Z
12706,Miner-01,32.09,44.00,1.96,1.08,8.43,0.00,0.00,0.00,0.00,0.00,0.15,None,SAFE,2026-02-14T05:29:10Z
12707,Miner-01,32.09,44.00,2.18,1.30,8.48,0.00,0.00,0.00,0.00,0.00,0.14,None,SAFE,2026-02-14T05:29:11Z
12708,Miner-01,32.09,44.00,1.83,1.32,8.11,0.00,0.00,0.00,0.00,0.00,0.16,None,SAFE,2026-02-14T05:29:12Z
12709,Miner-01,32.09,44.00,2.22,0.99,8.06,0.00,0.00,0.00,0.00,0.00,0.18,None,SAFE,2026-02-14T05:29:13Z
12710,Miner-01,32.09,44.00,2.12,0.94,8.31,0.00,0.00,0.00,0.00,0.00,0.17,None,SAFE,2026-02-14T05:29:14Z
12711,Miner-01,32.09,44.00,1.23,1.21,7.83,0.00,0.00,0.00,0.00,0.00,0.18,None,SAFE,2026-02-14T05:29:16Z
12712,Miner-01,32.08,44.00,1.94,2.16,7.56,0.00,0.00,0.00,0.00,0.00,0.17,None,SAFE,2026-02-14T05:29:17Z
12713,Miner-01,32.09,44.00,1.19,2.00,8.31,0.00,0.00,0.00,0.00,0.00,0.17,None,SAFE,2026-02-14T05:29:18Z
12714,Miner-01,32.09,44.00,1.14,1.23,7.62,0.00,0.00,0.00,0.00,0.00,0.21,None,SAFE,2026-02-14T05:29:19Z
12715,Miner-01,32.08,44.00,1.10,0.95,8.29,0.00,0.00,0.00,0.00,0.00,0.20,None,SAFE,2026-02-14T05:29:20Z
12716,Miner-01,32.08,44.00,1.29,2.16,7.66,0.00,0.00,0.00,0.00,0.00,0.19,None,SAFE,2026-02-14T05:29:22Z
12717,Miner-01,32.07,44.00,1.11,1.23,7.90,0.00,0.00,0.00,0.00,0.00,0.26,None,SAFE,2026-02-14T05:29:23Z
12718,Miner-01,32.07,44.00,1.57,2.08,8.47,0.00,0.00,0.00,0.00,0.00,0.25,None,SAFE,2026-02-14T05:29:24Z
12719,Miner-01,32.07,44.00,1.64,1.00,7.47,0.00,0.00,0.00,0.00,0.00,0.27,None,SAFE,2026-02-14T05:29:25Z
12720,Miner-01,32.07,44.00,0.99,2.21,7.45,0.00,0.00,0.00,0.00,0.00,0.26,None,SAFE,2026-02-14T05:29:26Z
12721,Miner-01,32.07,44.00,1.51,1.07,8.48,0.00,0.00,0.00,0.00,0.00,0.28,None,SAFE,2026-02-14T05:29:28Z
12722,Miner-01,32.07,44.00,2.16,1.71,7.90,0.00,0.00,0.00,0.00,0.00,0.31,None,SAFE,2026-02-14T05:29:29Z
12723,Miner-01,32.07,44.00,1.43,1.30,8.22,0.00,0.00,0.00,0.00,0.00,0.30,None,SAFE,2026-02-14T05:29:30Z
12724,Miner-01,32.07,44.00,1.61,1.16,7.82,0.00,0.00,0.00,0.00,0.00,0.28,None,SAFE,2026-02-14T05:29:31Z
12725,Miner-01,32.07,44.00,2.25,1.94,7.68,0.00,0.00,0.00,0.00,0.00,0.27,None,SAFE,2026-02-14T05:29:33Z
12726,Miner-01,32.07,44.00,2.37,1.02,7.59,0.00,0.00,0.00,0.00,0.00,0.33,None,SAFE,2026-02-14T05:29:34Z
12727,Miner-01,32.07,44.00,2.08,2.00,7.69,0.00,0.00,0.00,0.00,0.00,0.32,None,SAFE,2026-02-14T05:29:35Z
12728,Miner-01,32.08,44.00,1.51,1.00,7.62,0.00,0.00,0.00,0.00,0.00,0.30,None,SAFE,2026-02-14T05:29:36Z
12729,Miner-01,32.07,44.00,2.12,2.34,7.63,0.00,0.00,0.00,0.00,0.00,0.29,None,SAFE,2026-02-14T05:29:37Z
12730,Miner-01,32.07,44.00,2.04,2.20,8.30,0.00,0.00,0.00,0.00,0.00,0.27,None,SAFE,2026-02-14T05:29:39Z
12731,Miner-01,32.06,44.00,1.23,2.05,7.92,0.00,0.00,0.00,0.00,0.00,0.29,None,SAFE,2026-02-14T05:29:40Z
12732,Miner-01,32.06,44.00,1.15,1.94,7.35,0.00,0.00,0.00,0.00,0.00,0.28,None,SAFE,2026-02-14T05:29:41Z
12733,Miner-01,32.06,44.00,2.25,1.11,7.31,0.00,0.00,0.00,0.00,0.00,0.28,None,SAFE,2026-02-14T05:29:42Z
12734,Miner-01,32.06,44.00,1.12,1.14,8.53,0.00,0.00,0.00,0.00,0.00,0.26,None,SAFE,2026-02-14T05:29:43Z
12735,Miner-01,32.06,44.00,1.71,0.92,7.42,0.00,0.00,0.00,0.00,0.00,0.25,None,SAFE,2026-02-14T05:29:45Z
12736,Miner-01,32.06,44.00,1.89,1.35,8.48,0.00,0.00,0.00,0.00,0.00,0.24,None,SAFE,2026-02-14T05:29:46Z
12737,Miner-01,32.06,44.00,1.06,1.02,7.39,0.00,0.00,0.00,0.00,0.00,0.22,None,SAFE,2026-02-14T05:29:47Z
12738,Miner-01,32.05,44.00,2.41,1.00,8.57,0.00,0.00,0.00,0.00,0.00,0.21,None,SAFE,2026-02-14T05:29:48Z
12739,Miner-01,32.05,44.00,2.06,1.08,8.53,0.00,0.00,0.00,0.00,0.00,0.27,None,SAFE,2026-02-14T05:29:49Z
12740,Miner-01,32.05,44.00,2.10,1.15,8.43,0.00,0.00,0.00,0.00,0.00,0.26,None,SAFE,2026-02-14T05:29:51Z
12741,Miner-01,32.05,44.00,2.05,1.73,7.36,0.00,0.00,0.00,0.00,0.00,0.26,None,SAFE,2026-02-14T05:29:52Z
12742,Miner-01,32.04,44.00,1.14,1.89,7.31,0.00,0.00,0.00,0.00,0.00,0.25,None,SAFE,2026-02-14T05:29:53Z
12743,Miner-01,32.04,44.00,1.95,1.09,7.33,0.00,0.00,0.00,0.00,0.00,0.29,None,SAFE,2026-02-14T05:29:54Z
12744,Miner-01,32.04,44.00,1.43,1.20,8.22,0.00,0.00,0.00,0.00,0.00,0.28,None,SAFE,2026-02-14T05:29:55Z
12745,Miner-01,32.04,44.00,1.43,1.09,8.26,0.00,0.00,0.00,0.00,0.00,0.26,None,SAFE,2026-02-14T05:29:57Z
12746,Miner-01,32.04,44.00,1.51,1.57,8.18,0.00,0.00,0.00,0.00,0.00,0.26,None,SAFE,2026-02-14T05:29:58Z
12747,Miner-01,32.04,44.00,2.20,2.14,8.07,0.00,0.00,0.00,0.00,0.00,0.33,None,SAFE,2026-02-14T05:29:59Z
12748,Miner-01,32.04,44.00,1.37,1.12,7.63,0.00,0.00,0.00,0.00,0.00,0.40,None,SAFE,2026-02-14T05:30:00Z
12749,Miner-01,32.04,44.00,1.07,1.91,7.66,0.00,0.00,0.00,0.00,0.00,0.38,None,SAFE,2026-02-14T05:30:01Z
12750,Miner-01,32.04,44.00,1.04,1.83,7.71,0.00,0.00,0.00,0.00,0.00,0.45,None,SAFE,2026-02-14T05:30:03Z
12751,Miner-01,32.04,44.00,1.20,1.19,7.55,0.00,0.00,0.00,0.00,0.00,0.42,None,SAFE,2026-02-14T05:30:04Z
12752,Miner-01,32.03,44.00,2.24,1.08,7.78,0.00,0.00,0.00,0.00,0.00,0.40,None,SAFE,2026-02-14T05:30:05Z
12753,Miner-01,32.03,44.00,1.22,0.98,7.46,0.00,0.00,0.00,0.00,0.00,0.38,None,SAFE,2026-02-14T05:30:06Z
12754,Miner-01,32.03,44.00,1.08,1.80,8.25,0.00,0.00,0.00,0.00,0.00,0.36,None,SAFE,2026-02-14T05:30:07Z
12755,Miner-01,32.03,44.00,2.19,2.00,8.43,0.00,0.00,0.00,0.00,0.00,0.34,None,SAFE,2026-02-14T05:30:09Z
12756,Miner-01,32.04,44.00,2.19,2.16,8.51,0.00,0.00,0.00,0.00,0.00,0.33,None,SAFE,2026-02-14T05:30:10Z
12757,Miner-01,32.04,44.00,1.56,2.08,8.30,0.00,0.00,0.00,0.00,0.00,0.37,None,SAFE,2026-02-14T05:30:11Z
12758,Miner-01,32.03,44.00,2.34,1.09,7.52,0.00,0.00,0.00,0.00,0.00,0.35,None,SAFE,2026-02-14T05:30:12Z
12759,Miner-01,32.03,44.00,1.54,1.41,7.73,0.00,0.00,0.00,0.00,0.00,0.43,None,SAFE,2026-02-14T05:30:13Z
12760,Miner-01,32.03,44.00,1.76,2.03,8.11,0.00,0.00,0.00,0.00,0.00,0.40,None,SAFE,2026-02-14T05:30:15Z
12761,Miner-01,32.03,44.00,2.03,1.31,7.72,0.00,0.00,0.00,0.00,0.00,0.46,None,SAFE,2026-02-14T05:30:16Z
12762,Miner-01,32.03,44.00,1.28,1.74,8.03,0.00,0.00,0.00,0.00,0.00,0.44,None,SAFE,2026-02-14T05:30:17Z
12763,Miner-01,32.03,44.00,1.33,1.28,8.48,0.00,0.00,0.00,0.00,0.00,0.42,None,SAFE,2026-02-14T05:30:18Z
12764,Miner-01,32.02,44.00,1.00,2.15,8.48,0.00,0.00,0.00,0.00,0.00,0.47,None,SAFE,2026-02-14T05:30:19Z
12765,Miner-01,32.03,44.00,1.29,1.24,7.85,0.00,0.00,0.00,0.00,0.00,0.44,None,SAFE,2026-02-14T05:30:21Z
12766,Miner-01,32.03,44.00,1.40,1.49,8.19,0.00,0.00,0.00,0.00,0.00,0.45,None,SAFE,2026-02-14T05:30:22Z
12767,Miner-01,32.03,44.00,1.12,2.19,7.39,0.00,0.00,0.00,0.00,0.00,0.42,None,SAFE,2026-02-14T05:30:23Z
12768,Miner-01,32.02,44.00,1.16,1.73,7.79,0.00,0.00,0.00,0.00,0.00,0.46,None,SAFE,2026-02-14T05:30:24Z
12769,Miner-01,32.02,44.00,2.25,1.70,7.41,0.00,0.00,0.00,0.00,0.00,0.44,None,SAFE,2026-02-14T05:30:25Z
12770,Miner-01,32.03,44.00,1.95,1.14,7.87,0.00,0.00,0.00,0.00,0.00,0.44,None,SAFE,2026-02-14T05:30:27Z
12771,Miner-01,32.03,44.00,1.06,1.23,8.63,0.00,0.00,0.00,0.00,0.00,0.42,None,SAFE,2026-02-14T05:30:28Z
12772,Miner-01,32.02,44.00,1.24,1.44,7.31,0.00,0.00,0.00,0.00,0.00,0.40,None,SAFE,2026-02-14T05:30:29Z
12773,Miner-01,32.03,44.00,1.22,2.08,7.49,0.00,0.00,0.00,0.00,0.00,0.40,None,SAFE,2026-02-14T05:30:30Z
12774,Miner-01,32.03,44.00,1.42,2.14,7.66,0.00,0.00,0.00,0.00,0.00,0.38,None,SAFE,2026-02-14T05:30:31Z
12775,Miner-01,32.04,44.00,2.09,0.86,7.17,0.00,0.00,0.00,0.00,0.00,0.36,None,SAFE,2026-02-14T05:30:33Z
12776,Miner-01,32.04,44.00,2.41,0.90,7.38,0.00,0.00,0.00,0.00,0.00,0.34,None,SAFE,2026-02-14T05:30:34Z
12777,Miner-01,32.04,44.00,1.10,2.32,7.95,0.00,0.00,0.00,0.00,0.00,0.32,None,SAFE,2026-02-14T05:30:35Z
